,movie_title,duration
4288,Get Real             ,60.0
4289,In the Shadow of the Moon ,100.0
4290,Meek's Cutoff ,104.0
4291,Inside Deep Throat ,89.0
4292,Dinner Rush ,99.0
4293,Clockwatchers ,96.0
4294,The Virginity Hit ,86.0
4295,Subway ,98.0
4296,House of D ,96.0
4297,Teeth ,94.0
4298,Six-String Samurai ,91.0
4299,Hum To Mohabbat Karega ,
4300,It's All Gone Pete Tong ,90.0
4301,Saint John of Las Vegas ,85.0
4302,24 7: Twenty Four Seven ,96.0
4303,Stonewall ,129.0
4304,Eureka             ,60.0
4305,Roadside Romeo ,93.0
4306,This Thing of Ours ,100.0
4307,The Lost Medallion: The Adventures of Billy Stone ,97.0
4308,The Last Five Years ,94.0
4309,The Missing Person ,95.0
4310,Return of the Living Dead III ,97.0
4311,London ,92.0
4312,Sherrybaby ,96.0
4313,Stealing Harvard ,85.0
4314,Circle ,87.0
4315,Eden Lake ,91.0
4316,Plush ,99.0
4317,Vampire Killers ,88.0
4318,Gangster's Paradise: Jerusalema ,119.0
4319,Freeze Frame ,99.0
4320,Grave Encounters ,92.0
4321,Stitches ,86.0
4322,Nine Dead ,83.0
4323,"To Be Frank, Sinatra at 100 ",81.0
4324,Bananas ,82.0
4325,Supercapitalist ,102.0
4326,Rockaway ,90.0
4327,Wings             ,30.0
4328,The Lady from Shanghai ,92.0
4329,No Man's Land: The Rise of Reeker ,88.0
4330,Highway ,97.0
4331,Small Apartments ,96.0
4332,Coffee Town ,87.0
4333,The Ghastly Love of Johnny X ,106.0
4334,All Is Bright ,107.0
4335,The Torture Chamber of Dr. Sadism ,80.0
4336,Straight A's ,91.0
4337,A Funny Thing Happened on the Way to the Forum ,99.0
4338,Slacker Uprising ,102.0
4339,The Legend of Hell's Gate: An American Conspiracy ,108.0
4340,The Walking Deceased ,88.0
4341,The Curse of Downers Grove ,89.0
4342,Shark Lake ,92.0
4343,River's Edge ,99.0
4344,Northfork ,103.0
4345,The Marine 4: Moving Target ,90.0
4346,Buried ,95.0
4347,Submarine ,97.0
4348,The Square ,108.0
4349,One to Another ,95.0
4350,Carrie ,100.0
4351,ABCD (Any Body Can Dance) ,160.0
4352,A Nightmare on Elm Street ,101.0
4353,Man on Wire ,90.0
4354,Abandoned ,86.0
4355,Brotherly Love ,89.0
4356,The Last Exorcism ,87.0
4357,Nowhere Boy ,98.0
4358,A Streetcar Named Desire ,125.0
4359,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,95.0
4360,El crimen del padre Amaro ,118.0
4361,Beasts of the Southern Wild ,93.0
4362,Battle for the Planet of the Apes ,96.0
4363,Songcatcher ,109.0
4364,Higher Ground ,109.0
4365,Vaalu ,155.0
4366,The Greatest Movie Ever Sold ,90.0
4367,Ed and His Dead Mother ,93.0
4368,Travelers and Magicians ,108.0
4369,Hang 'Em High ,114.0
4370,Deadline - U.S.A. ,87.0
4371,Sublime ,113.0
4372,A Beginner's Guide to Snuff ,87.0
4373,Independence Daysaster ,90.0
4374,Dysfunctional Friends ,111.0
4375,Run Lola Run ,81.0
4376,May ,93.0
4377,Against the Wild ,90.0
4378,Living Dark: The Story of Ted the Caver ,112.0
4379,Under the Same Moon ,106.0
4380,Conquest of the Planet of the Apes ,88.0
4381,In the Bedroom ,138.0
4382,I Spit on Your Grave ,105.0
4383,"Happy, Texas ",98.0
4384,My Summer of Love ,86.0
4385,The Lunchbox ,104.0
4386,Yes ,100.0
4387,You Can't Take It with You ,126.0
4388,From Here to Eternity ,118.0
4389,She Wore a Yellow Ribbon ,103.0
4390,Grace Unplugged ,102.0
4391,Foolish ,84.0
4392,N-Secure ,
4393,Caramel ,95.0
4394,Out of the Dark ,92.0
4395,The Bubble ,90.0
4396,The Conversation ,113.0
4397,Dil Jo Bhi Kahey... ,
4398,Mississippi Mermaid ,123.0
4399,I Love Your Work ,111.0
4400,Cabin Fever ,99.0
4401,Dawn of the Dead ,110.0
4402,Waitress ,108.0
4403,Bloodsport ,92.0
4404,Mr. Smith Goes to Washington ,120.0
4405,Kids ,91.0
4406,The Squid and the Whale ,88.0
4407,Kissing Jessica Stein ,97.0
4408,"A Woman, a Gun and a Noodle Shop ",95.0
4409,Kickboxer: Vengeance ,90.0
4410,Spellbound ,95.0
4411,Exotica ,103.0
4412,Buffalo '66 ,110.0
4413,Insidious ,103.0
4414,Repo Man ,92.0
4415,Nine Queens ,114.0
4416,The Gatekeepers ,101.0
4417,The Ballad of Jack and Rose ,112.0
4418,The To Do List ,104.0
4419,Killing Zoe ,99.0
4420,The Believer ,98.0
4421,Snow Angels ,107.0
4422,Unsullied ,93.0
4423,Session 9 ,100.0
4424,I Want Someone to Eat Cheese With ,80.0
4425,Mooz-Lum ,94.0
4426,Hatchet ,93.0
4427,Modern Times ,87.0
4428,Stolen Summer ,91.0
4429,My Name Is Bruce ,84.0
4430,The Salon ,90.0
4431,Road Hard ,98.0
4432,Forty Shades of Blue ,108.0
4433,Amigo ,124.0
4434,Pontypool ,95.0
4435,Trucker ,90.0
4436,Me You and Five Bucks ,93.0
4437,The Lords of Salem ,101.0
4438,Housebound ,107.0
4439,Wal-Mart: The High Cost of Low Price ,20.0
4440,Fetching Cody ,87.0
4441,Once Upon a Time in Queens ,98.0
4442,Closer to the Moon ,112.0
4443,Mutant World ,82.0
4444,Growing Up Smith ,102.0
4445,Checkmate ,97.0
4446,Jack Reacher ,130.0
4447,#Horror ,101.0
4448,Wind Walkers ,93.0
4449,Snow White and the Seven Dwarfs ,83.0
4450,The Holy Girl ,106.0
4451,Shalako ,113.0
4452,Incident at Loch Ness ,94.0
4453,The Dog Lover ,101.0
4454,Girl House ,99.0
4455,The Blue Room ,76.0
4456,House at the End of the Drive ,91.0
4457,Batman: The Movie ,105.0
4458,"Lock, Stock and Two Smoking Barrels ",120.0
4459,The Ballad of Gregorio Cortez ,105.0
4460,The Streets of San Francisco             ,120.0
4461,The Celebration ,105.0
4462,Trees Lounge ,95.0
4463,Journey from the Fall ,135.0
4464,The Basket ,105.0
4465,Eddie: The Sleepwalking Cannibal ,83.0
4466,Mercury Rising ,111.0
4467,Space: Above and Beyond             ,60.0
4468,Queen of the Mountains ,135.0
4469,Def-Con 4 ,88.0
4470,The Hebrew Hammer ,87.0
4471,Neal 'N' Nikki ,97.0
4472,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,82.0
4473,Forget Me Not ,103.0
4474,Rebecca ,130.0
4475,Friday the 13th Part 2 ,87.0
4476,The Lost Weekend ,101.0
4477,C.H.U.D. ,96.0
4478,Filly Brown ,80.0
4479,The Lion of Judah ,87.0
4480,Niagara ,92.0
4481,How Green Was My Valley ,118.0
4482,The Girlfriend Experience             ,27.0
4483,Da Sweet Blood of Jesus ,123.0
4484,"Sex, Lies, and Videotape ",100.0
4485,Saw ,103.0
4486,Super Troopers ,100.0
4487,The Algerian ,99.0
4488,The Amazing Catfish ,89.0
4489,The Day the Earth Stood Still ,104.0
4490,Monsoon Wedding ,114.0
4491,You Can Count on Me ,111.0
4492,The Trouble with Harry ,99.0
4493,Lucky Number Slevin ,110.0
4494,But I'm a Cheerleader ,85.0
4495,Home Run ,113.0
4496,Reservoir Dogs ,99.0
4497,The Blue Bird ,83.0
4498,"The Good, the Bad and the Ugly ",142.0
4499,The Second Mother ,112.0
4500,Blue Like Jazz ,108.0
4501,Down and Out with the Dolls ,88.0
4502,"Pink Ribbons, Inc. ",97.0
4503,Certifiably Jonathan ,85.0
4504,Q ,103.0
4505,The Knife of Don Juan ,110.0
4506,Grand Theft Parsons ,88.0
4507,Extreme Movie ,76.0
4508,The Charge of the Light Brigade ,100.0
4509,Below Zero ,99.0
4510,Crowsnest ,84.0
4511,Airborne ,91.0
4512,Cotton Comes to Harlem ,97.0
4513,The Wicked Within ,84.0
4514,Bleeding Hearts ,100.0
4515,Waiting... ,94.0
4516,Dead Man's Shoes ,90.0
4517,Wolf Creek             ,
4518,From a Whisper to a Scream ,92.0
4519,Sex with Strangers ,105.0
4520,Dracula: Pages from a Virgin's Diary ,73.0
4521,Faith Like Potatoes ,116.0
4522,Beyond the Black Rainbow ,110.0
4523,The Raid: Redemption ,102.0
4524,The Dead Undead ,89.0
4525,The Vatican Exorcisms ,76.0
4526,Casablanca ,82.0
4527,Lake Mungo ,89.0
4528,Rocket Singh: Salesman of the Year ,150.0
4529,Silent Running ,89.0
4530,Rocky ,145.0
4531,The Sleepwalker ,91.0
4532,The Fog ,89.0
4533,Tom Jones ,121.0
4534,Unfriended ,83.0
4535,Taxi Driver ,110.0
4536,The Howling ,91.0
4537,Dr. No ,110.0
4538,Chernobyl Diaries ,86.0
4539,Hellraiser ,86.0
4540,God's Not Dead 2 ,120.0
4541,Cry_Wolf ,90.0
4542,Godzilla 2000 ,99.0
4543,Blue Valentine ,112.0
4544,Transamerica ,103.0
4545,The Devil Inside ,83.0
4546,Beyond the Valley of the Dolls ,109.0
4547,Love Me Tender ,89.0
4548,An Inconvenient Truth ,96.0
4549,Sands of Iwo Jima ,109.0
4550,Shine a Light ,122.0
4551,The Green Inferno ,100.0
4552,Departure ,109.0
4553,The Sessions ,95.0
4554,"Food, Inc. ",94.0
4555,October Baby ,107.0
4556,Next Stop Wonderland ,104.0
4557,Juno ,96.0
4558,The Skeleton Twins ,93.0
4559,Martha Marcy May Marlene ,102.0
4560,Obvious Child ,84.0
4561,Frozen River ,97.0
4562,20 Feet from Stardom ,91.0
4563,Two Girls and a Guy ,84.0
4564,Walking and Talking ,86.0
4565,The Full Monty ,91.0
4566,Who Killed the Electric Car? ,92.0
4567,The Broken Hearts Club: A Romantic Comedy ,94.0
4568,Bubba Ho-Tep ,92.0
4569,Goosebumps ,103.0
4570,Slam ,100.0
4571,Brigham City ,119.0
4572,Fiza ,167.0
4573,History of the World: Part I ,92.0
4574,Orgazmo ,92.0
4575,All the Real Girls ,108.0
4576,Dream with the Fishes ,97.0
4577,Blue Car ,88.0
4578,Luminarias ,100.0
4579,Palo Alto ,100.0
4580,Ajami ,124.0
4581,Wristcutters: A Love Story ,88.0
4582,I Origins ,106.0
4583,The Battle of Shaker Heights ,79.0
4584,The Lovely Bones ,135.0
4585,The Act of Killing ,96.0
4586,Taxi to the Dark Side ,53.0
4587,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97.0
4588,Guiana 1838 ,120.0
4589,Lisa Picard Is Famous ,90.0
4590,Antarctica: A Year on Ice ,91.0
4591,A Lego Brickumentary ,93.0
4592,Hardflip ,112.0
4593,Chocolate: Deep Dark Secrets ,160.0
4594,The House of the Devil ,95.0
4595,The Perfect Host ,93.0
4596,Safe Men ,88.0
4597,Speedway Junky ,105.0
4598,The Last Big Thing ,98.0
4599,The Specials ,82.0
4600,16 to Life ,89.0
4601,Alone with Her ,78.0
4602,Creative Control ,97.0
4603,Special ,81.0
4604,Sparkler ,90.0
4605,The Helix... Loaded ,97.0
4606,In Her Line of Fire ,88.0
4607,The Jimmy Show ,96.0
4608,Heli ,105.0
4609,Karachi se Lahore ,
4610,Loving Annabelle ,76.0
4611,Hits ,96.0
4612,Jimmy and Judy ,99.0
4613,Frat Party ,90.0
4614,The Party's Over ,94.0
4615,Proud ,87.0
4616,The Poker House ,93.0
4617,Childless ,90.0
4618,ZMD: Zombies of Mass Destruction ,89.0
4619,Snow White: A Deadly Summer ,83.0
4620,Hidden Away ,96.0
4621,My Last Day Without You ,90.0
4622,Steppin: The Movie ,138.0
4623,Doc Holliday's Revenge ,84.0
4624,Black Rock ,83.0
4625,Truth or Die ,96.0
4626,The Pet ,94.0
4627,Bang Bang Baby ,90.0
4628,Fear Clinic ,95.0
4629,Zombie Hunter ,93.0
4630,A Fine Step ,111.0
4631,Trance ,101.0
4632,Charly ,103.0
4633,Banshee Chapter ,87.0
4634,Jesse             ,30.0
4635,Ask Me Anything ,100.0
4636,And Then Came Love ,90.0
4637,Food Chains ,83.0
4638,On the Waterfront ,108.0
4639,L!fe Happens ,100.0
4640,"4 Months, 3 Weeks and 2 Days ",113.0
4641,The Horror Network Vol. 1 ,97.0
4642,Hard Candy ,104.0
4643,The Quiet ,91.0
4644,Circumstance ,107.0
4645,Fruitvale Station ,85.0
4646,The Brass Teapot ,101.0
4647,Bambi ,70.0
4648,The Hammer ,88.0
4649,Snitch ,112.0
4650,Latter Days ,107.0
4651,Elza ,78.0
4652,1982 ,90.0
4653,"For a Good Time, Call... ",88.0
4654,Celeste & Jesse Forever ,92.0
4655,Time Changer ,95.0
4656,London to Brighton ,85.0
4657,American Hero ,86.0
4658,Windsor Drive ,90.0
4659,A Separation ,123.0
4660,Crying with Laughter ,93.0
4661,Welcome to the Dollhouse ,88.0
4662,Ruby in Paradise ,114.0
4663,Raising Victor Vargas ,88.0
4664,Pandora's Box ,110.0
4665,Harrison Montgomery ,95.0
4666,Live-In Maid ,83.0
4667,Deterrence ,104.0
4668,The Mudge Boy ,94.0
4669,The Young Unknowns ,87.0
4670,Not Cool ,93.0
4671,Dead Snow ,91.0
4672,Saints and Soldiers ,90.0
4673,Vessel ,14.0
4674,American Graffiti ,112.0
4675,Iraq for Sale: The War Profiteers ,75.0
4676,Aqua Teen Hunger Force Colon Movie Film for Theaters ,86.0
4677,Safety Not Guaranteed ,86.0
4678,Kevin Hart: Laugh at My Pain ,89.0
4679,Kill List ,95.0
4680,The Innkeepers ,101.0
4681,The Unborn ,89.0
4682,The Conformist ,106.0
4683,Interview with the Assassin ,88.0
4684,Donkey Punch ,99.0
4685,All the Boys Love Mandy Lane ,90.0
4686,Bled ,95.0
4687,High Noon ,85.0
4688,Hoop Dreams ,170.0
4689,Rize ,86.0
4690,Destiny ,
4691,L.I.E. ,97.0
4692,The Sisterhood of Night ,104.0
4693,B-Girl ,88.0
4694,King Kong ,201.0
4695,House of Wax ,108.0
4696,Half Nelson ,106.0
4697,Naturally Native ,107.0
4698,Hav Plenty ,84.0
4699,Adulterers ,91.0
4700,Escape from Tomorrow ,90.0
4701,Starsuckers ,103.0
4702,The Hadza: Last of the First ,71.0
4703,After ,90.0
4704,Treachery ,67.0
4705,Walter ,94.0
4706,Top Hat ,81.0
4707,The Blair Witch Project ,81.0
4708,Woodstock ,215.0
4709,The Kentucky Fried Movie ,83.0
4710,Mercy Streets ,106.0
4711,Arnolds Park ,103.0
4712,Broken Vessels ,90.0
4713,Water & Power ,88.0
4714,They Will Have to Kill Us First ,105.0
4715,Crop Circles: Quest for Truth ,115.0
4716,Light from the Darkroom ,90.0
4717,Irreplaceable ,102.0
4718,The Maid's Room ,98.0
4719,A Hard Day's Night ,87.0
4720,The Harvest/La Cosecha ,80.0
4721,Love Letters ,88.0
4722,Julija in alfa Romeo ,83.0
4723,Fireproof ,122.0
4724,Faith Connections ,115.0
4725,Benji ,86.0
4726,Open Water ,79.0
4727,High Road ,87.0
4728,Kingdom of the Spiders ,97.0
4729,Mad Hot Ballroom ,105.0
4730,The Station Agent ,89.0
4731,To Save a Life ,120.0
4732,Wordplay ,94.0
4733,Beyond the Mat ,108.0
4734,The Singles Ward ,102.0
4735,Osama ,83.0
4736,Sholem Aleichem: Laughing in the Darkness ,93.0
4737,Groove ,86.0
4738,The R.M. ,101.0
4739,Twin Falls Idaho ,111.0
4740,Mean Creek ,90.0
4741,Hurricane Streets ,86.0
4742,Never Again ,98.0
4743,Civil Brand ,91.0
4744,Lonesome Jim ,91.0
4745,Drinking Buddies ,90.0
4746,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88.0
4747,Seven Samurai ,202.0
4748,The Other Dream Team ,89.0
4749,Johnny Suede ,97.0
4750,Finishing the Game: The Search for a New Bruce Lee ,84.0
4751,Rubber ,82.0
4752,Home ,94.0
4753,Kiss the Bride ,100.0
4754,The Slaughter Rule ,112.0
4755,Monsters ,94.0
4756,The Californians ,87.0
4757,The Living Wake ,91.0
4758,Detention of the Dead ,87.0
4759,Crazy Stone ,98.0
4760,Scott Walker: 30 Century Man ,95.0
4761,Everything Put Together ,87.0
4762,Good Kill ,102.0
4763,Insomnia Manica ,127.0
4764,The Outrageous Sophie Tucker ,96.0
4765,Now Is Good ,103.0
4766,Girls Gone Dead ,104.0
4767,America Is Still the Place ,90.0
4768,Subconscious ,122.0
4769,Crossroads ,93.0
4770,Enter Nowhere ,90.0
4771,The King of Najayo ,101.0
4772,Fight to the Finish ,94.0
4773,Alleluia! The Devil's Carnival ,97.0
4774,The Sound and the Shadow ,90.0
4775,Rodeo Girl ,108.0
4776,Born to Fly: Elizabeth Streb vs. Gravity ,82.0
4777,The Little Ponderosa Zoo ,84.0
4778,Oz the Great and Powerful ,130.0
4779,The Toxic Avenger ,91.0
4780,Straight Out of Brooklyn ,91.0
4781,Bloody Sunday ,107.0
4782,Diamond Ruff ,82.0
4783,Conversations with Other Women ,84.0
4784,Poultrygeist: Night of the Chicken Dead ,103.0
4785,Mutual Friends ,86.0
4786,42nd Street ,89.0
4787,Rise of the Entrepreneur: The Search for a Better Way ,52.0
4788,Metropolitan ,98.0
4789,As It Is in Heaven ,133.0
4790,Roadside ,81.0
4791,Napoleon Dynamite ,92.0
4792,Blue Ruin ,90.0
4793,Paranormal Activity ,84.0
4794,Dogtown and Z-Boys ,91.0
4795,Monty Python and the Holy Grail ,91.0
4796,Quinceañera ,90.0
4797,Gory Gory Hallelujah ,96.0
4798,Heroes             ,60.0
4799,Tarnation ,88.0
4800,I Want Your Money ,92.0
4801,Love in the Time of Monsters ,97.0
4802,The Beyond ,82.0
4803,Home Movies             ,22.0
4804,What Happens in Vegas ,101.0
4805,The Dark Hours ,80.0
4806,My Beautiful Laundrette ,97.0
4807,Fabled ,84.0
4808,Show Me ,97.0
4809,Cries & Whispers ,91.0
4810,Intolerance: Love's Struggle Throughout the Ages ,123.0
4811,Trekkies ,86.0
4812,The Broadway Melody ,100.0
4813,The Evil Dead ,96.0
4814,Maniac ,89.0
4815,Censored Voices ,84.0
4816,Murderball ,88.0
4817,American Ninja 2: The Confrontation ,90.0
4818,51 Birch Street ,90.0
4819,Revolution             ,43.0
4820,Rotor DR1 ,98.0
4821,Halloween ,101.0
4822,12 Angry Men ,96.0
4823,My Dog Tulip ,83.0
4824,It Happened One Night ,65.0
4825,Dogtooth ,94.0
4826,Tupac: Resurrection ,112.0
4827,Tumbleweeds ,102.0
4828,The Prophecy ,98.0
4829,When the Cat's Away ,91.0
4830,Pieces of April ,80.0
4831,The Big Swap ,114.0
4832,Old Joy ,76.0
4833,Wendy and Lucy ,80.0
4834,3 Backyards ,88.0
4835,Pierrot le Fou ,110.0
4836,Sisters in Law ,104.0
4837,Ayurveda: Art of Being ,102.0
4838,Nothing But a Man ,95.0
4839,"First Love, Last Rites ",94.0
4840,Fighting Tommy Riley ,109.0
4841,Royal Kill ,90.0
4842,Across the Universe ,133.0
4843,The Looking Glass ,110.0
4844,Death Race 2000 ,80.0
4845,Locker 13 ,95.0
4846,Midnight Cabaret ,94.0
4847,Anderson's Cross ,98.0
4848,Bizarre ,98.0
4849,Graduation Day ,96.0
4850,Some Guy Who Kills People ,97.0
4851,Compliance ,90.0
4852,Chasing Amy ,113.0
4853,Lovely & Amazing ,91.0
4854,Death Calls ,90.0
4855,Better Luck Tomorrow ,98.0
4856,The Incredibly True Adventure of Two Girls in Love ,94.0
4857,Chuck & Buck ,96.0
4858,American Desi ,100.0
4859,Amidst the Devil's Wings ,90.0
4860,Cube ,90.0
4861,Love and Other Catastrophes ,76.0
4862,I Married a Strange Person! ,75.0
4863,November ,78.0
4864,Like Crazy ,90.0
4865,Teeth and Blood ,96.0
4866,Sugar Town ,92.0
4867,The Motel ,75.0
4868,The Canyons ,99.0
4869,Happy Valley             ,58.0
4870,On the Outs ,86.0
4871,Shotgun Stories ,92.0
4872,Exam ,101.0
4873,The Sticky Fingers of Time ,81.0
4874,Sunday School Musical ,93.0
4875,Rust ,95.0
4876,Ink ,107.0
4877,The Christmas Bunny ,98.0
4878,Jesus People ,35.0
4879,Butterfly ,108.0
4880,UnDivided ,66.0
4881,The Frozen ,95.0
4882,The Love Letter ,99.0
4883,Horse Camp ,108.0
4884,Give Me Shelter ,90.0
4885,The Big Parade ,151.0
4886,Little Big Top ,83.0
4887,Along the Roadside ,108.0
4888,Bronson ,92.0
4889,Western Religion ,105.0
4890,Burn ,86.0
4891,Urbania ,106.0
4892,The Stewardesses ,93.0
4893,"The Beast from 20,000 Fathoms ",80.0
4894,"20,000 Leagues Under the Sea ",127.0
4895,Mad Max ,93.0
4896,Swingers ,96.0
4897,A Fistful of Dollars ,99.0
4898,She Done Him Wrong ,66.0
4899,Short Cut to Nirvana: Kumbh Mela ,85.0
4900,The Grace Card ,101.0
4901,Middle of Nowhere ,97.0
4902,3 ,119.0
4903,The Business of Fancydancing ,103.0
4904,Call + Response ,86.0
4905,Side Effects ,106.0
4906,Malevolence ,90.0
4907,Shooting the Warwicks ,95.0
4908,Super Hybrid ,94.0
4909,Baghead ,84.0
4910,Solitude ,89.0
4911,The Case of the Grinning Cat ,59.0
4912,Ordet ,126.0
4913,Good Dick ,86.0
4914,The Man from Earth ,87.0
4915,The Trials of Darryl Hunt ,106.0
4916,An American Girl Holiday ,86.0
4917,Yesterday Was a Lie ,89.0
4918,Theresa Is a Mother ,105.0
4919,H. ,93.0
4920,Archaeology of a Woman ,94.0
4921,Children of Heaven ,89.0
4922,Weekend ,97.0
4923,She's Gotta Have It ,88.0
4924,Butterfly Girl ,78.0
4925,The World Is Mine ,104.0
4926,Another Earth ,92.0
4927,The Calling ,108.0
4928,Sweet Sweetback's Baadasssss Song ,97.0
4929,Perfect Cowboy ,109.0
4930,Tadpole ,78.0
4931,Once ,85.0
4932,The Woman Chaser ,88.0
4933,The Horse Boy ,93.0
4934,When the Lights Went Out ,86.0
4935,Heroes of Dirt ,98.0
4936,The Texas Chain Saw Massacre ,88.0
4937,A Charlie Brown Christmas ,25.0
4938,Antarctic Edge: 70° South ,72.0
4939,Aroused ,66.0
4940,Top Spin ,80.0
4941,Roger & Me ,91.0
4942,Cat People ,93.0
4943,An American in Hollywood ,89.0
4944,Sound of My Voice ,85.0
4945,The Brain That Sings ,62.0
4946,The Blood of My Brother ,90.0
4947,Your Sister's Sister ,90.0
4948,Romantic Schemer ,
4949,A Dog's Breakfast ,88.0
4950,A Dog's Breakfast ,88.0
4951,Night of the Living Dead ,96.0
4952,Une Femme Mariée ,94.0
4953,The Birth of a Nation ,120.0
4954,The Work and the Story ,77.0
4955,Facing the Giants ,111.0
4956,The Gallows ,81.0
4957,Eraserhead ,89.0
4958,Over the Hill to the Poorhouse ,110.0
4959,Hollywood Shuffle ,81.0
4960,The Mighty ,100.0
4961,Penitentiary ,99.0
4962,The Lost Skeleton of Cadavra ,90.0
4963,"Dude, Where's My Dog?! ",82.0
4964,Cheap Thrills ,88.0
4965,Indie Game: The Movie ,103.0
4966,Closure ,80.0
4967,Open Secret ,68.0
4968,Echo Dr. ,81.0
4969,The Night Visitor ,106.0
4970,The Past is a Grotesque Animal ,77.0
4971,The Last House on the Left ,114.0
4972,"Peace, Propaganda & the Promised Land ",80.0
4973,Pi ,84.0
4974,"I Love You, Don't Touch Me! ",86.0
4975,20 Dates ,87.0
4976,Queen Crab ,80.0
4977,Super Size Me ,100.0
4978,The FP ,82.0
4979,Happy Christmas ,82.0
4980,The Brain That Wouldn't Die ,70.0
4981,Tiger Orange ,75.0
4982,Supporting Characters ,87.0
4983,Absentia ,87.0
4984,The Brothers McMullen ,98.0
4985,The Dirties ,83.0
4986,Gabriela ,99.0
4987,Tiny Furniture ,98.0
4988,Hayride ,93.0
4989,The Naked Ape ,
4990,Counting ,111.0
4991,The Call of Cthulhu ,47.0
4992,Bending Steel ,92.0
4993,The Signal ,97.0
4994,The Image Revolution ,81.0
4995,This Is Martin Bonner ,83.0
4996,A True Story ,96.0
4997,George Washington ,90.0
4998,Smiling Fish & Goat on Fire ,90.0
4999,Dawn of the Crescent Moon ,95.0
5000,Raymond Did It ,83.0
5001,The Last Waltz ,117.0
5002,"Run, Hide, Die ",75.0
5003,The Exploding Girl ,79.0
5004,The Legend of God's Gun ,78.0
5005,Mutual Appreciation ,109.0
5006,Her Cry: La Llorona Investigation ,89.0
5007,Down Terrace ,93.0
5008,Clerks ,102.0
5009,Pink Narcissus ,65.0
5010,Funny Ha Ha ,85.0
5011,In the Company of Men ,97.0
5012,Sabotage ,109.0
5013,Manito ,79.0
5014,Rampage ,80.0
5015,Slacker ,100.0
5016,Dutch Kills ,90.0
5017,Dry Spell ,90.0
5018,Flywheel ,120.0
5019,Exeter ,91.0
5020,The Ridges ,143.0
5021,The Puffy Chair ,85.0
5022,Stories of Our Lives ,60.0
5023,Breaking Upwards ,88.0
5024,All Superheroes Must Die ,78.0
5025,Pink Flamingos ,108.0
5026,Clean ,110.0
5027,The Circle ,90.0
5028,Tin Can Man ,83.0
5029,The Cure ,111.0
5030,On the Downlow ,84.0
5031,Sanctuary; Quite a Conundrum ,82.0
5032,Bang ,98.0
5033,Primer ,77.0
5034,Cavite ,80.0
5035,El Mariachi ,81.0
5036,The Mongol King ,84.0
5037,Newlyweds ,95.0
5038,Signed Sealed Delivered ,87.0
5039,The Following             ,43.0
5040,A Plague So Pleasant ,76.0
5041,Shanghai Calling ,100.0
5042,My Date with Drew ,90.0
